2025-04-12 22:21:28.415 | INFO     | page_object.homepage_v2:click_login_link:33 - =======开始点击首页的登录链接==========
2025-04-19 21:58:24.360 | INFO     | common.handle_assert:assert_condition:38 - ===========开始做断言：条件是否成立============
2025-04-19 21:58:24.363 | INFO     | common.handle_assert:assert_condition:41 - 断言成功！条件【True】成立的！
2025-04-19 21:58:24.373 | INFO     | page_object.homepage_v2:get_username_method:71 - =======开始获取登录后的用户名信息==========
2025-04-19 21:58:24.373 | INFO     | common.basepage_v2:get_text:97 - 获取这个元素的文本：('xpath', '//a[@class="link-name"]')
2025-04-19 21:58:24.374 | INFO     | common.basepage_v2:wait_element_visible:45 - 等待('xpath', '//a[@class="link-name"]')可以可见
2025-04-19 21:58:24.431 | INFO     | common.handle_assert:assert_equals:23 - ===========开始做断言： 预期结果是否等于执行结果============
2025-04-19 21:58:24.431 | INFO     | common.handle_assert:assert_equals:26 - 断言成功！预期结果是：【lemon_py】，实际结果是：【lemon_py】
2025-04-19 21:58:26.807 | INFO     | conftest:open_browser_url:40 - -----关闭浏览器-----
2025-04-19 22:05:26.512 | INFO     | conftest:get_env:69 - --env的参数的值是test,--brow的参数的值chrome
2025-04-19 22:05:28.542 | INFO     | conftest:open_browser_url:33 - -----初始化浏览器driver----
2025-04-19 22:05:28.543 | INFO     | conftest:open_browser_url:35 - 打开网址：http://mall.lemonban.com:3344/
2025-04-19 22:05:31.151 | INFO     | page_object.homepage_v2:click_login_link:37 - =======开始点击首页的登录链接==========
2025-04-19 22:05:31.152 | INFO     | common.basepage_v2:click_element:86 - 点击这个元素：('xpath', '//a[text()="登录"]')
2025-04-19 22:05:31.152 | INFO     | common.basepage_v2:wait_element_clickable:31 - 等待('xpath', '//a[text()="登录"]')可以被点击
2025-04-19 22:05:31.242 | INFO     | page_object.loginpage_v2:login_action:35 - =======开始做登录操作==========
2025-04-19 22:05:31.242 | INFO     | common.basepage_v2:input_text:91 - 对这个元素输入文本：('xpath', '//input[@placeholder="请输入手机号/用户名"]')，输入的内容是：lemon_py
2025-04-19 22:05:31.243 | INFO     | common.basepage_v2:wait_element_visible:45 - 等待('xpath', '//input[@placeholder="请输入手机号/用户名"]')可以可见
2025-04-19 22:05:31.347 | INFO     | common.basepage_v2:input_text:91 - 对这个元素输入文本：('xpath', '//input[@placeholder="请输入密码"]')，输入的内容是：12345678
2025-04-19 22:05:31.348 | INFO     | common.basepage_v2:wait_element_visible:45 - 等待('xpath', '//input[@placeholder="请输入密码"]')可以可见
2025-04-19 22:05:31.423 | INFO     | common.basepage_v2:click_element:86 - 点击这个元素：('class name', 'login-button')
2025-04-19 22:05:31.424 | INFO     | common.basepage_v2:wait_element_clickable:31 - 等待('class name', 'login-button')可以被点击
2025-04-19 22:05:32.491 | INFO     | page_object.homepage_v2:search_prod_method:43 - =======开始搜索商品操作==========
2025-04-19 22:05:32.492 | INFO     | common.basepage_v2:input_text:91 - 对这个元素输入文本：('xpath', '//div[@class="search-input-box"]/input')，输入的内容是：圆筒包
2025-04-19 22:05:32.492 | INFO     | common.basepage_v2:wait_element_visible:45 - 等待('xpath', '//div[@class="search-input-box"]/input')可以可见
2025-04-19 22:05:33.299 | INFO     | common.basepage_v2:click_element:86 - 点击这个元素：('xpath', '//div[@class="search-input-box"]/following-sibling::input')
2025-04-19 22:05:33.300 | INFO     | common.basepage_v2:wait_element_clickable:31 - 等待('xpath', '//div[@class="search-input-box"]/following-sibling::input')可以被点击
2025-04-19 22:05:34.385 | INFO     | page_object.prod_list_page:click_prod_method:33 - =======开始点击商品列表页面商品==========
2025-04-19 22:05:34.386 | INFO     | common.basepage_v2:click_element:86 - 点击这个元素：('xpath', '//div[contains(text(),"圆筒包")]')
2025-04-19 22:05:34.386 | INFO     | common.basepage_v2:wait_element_clickable:31 - 等待('xpath', '//div[contains(text(),"圆筒包")]')可以被点击
2025-04-19 22:05:34.443 | INFO     | page_object.prod_detail_page:click_add_cart_method:30 - =======开始点击商品详情页添加商品到购物车==========
2025-04-19 22:05:34.444 | INFO     | common.basepage_v2:click_element:86 - 点击这个元素：('class name', 'add-cart')
2025-04-19 22:05:34.445 | INFO     | common.basepage_v2:wait_element_clickable:31 - 等待('class name', 'add-cart')可以被点击
2025-04-19 22:05:35.014 | INFO     | page_object.prod_detail_page:get_prod_name_method:35 - =========获取购物车商品名字的按钮操作================
2025-04-19 22:05:35.015 | INFO     | common.basepage_v2:get_text:97 - 获取这个元素的文本：('xpath', '//div[@class="name-box"]/div[@class="name"]')
2025-04-19 22:05:35.015 | INFO     | common.basepage_v2:wait_element_visible:45 - 等待('xpath', '//div[@class="name-box"]/div[@class="name"]')可以可见
2025-04-19 22:05:35.052 | INFO     | page_object.prod_detail_page:get_add_cart_tips_method:40 - =========获取添加商品到购物车成功提示信息================
2025-04-19 22:05:35.053 | INFO     | common.basepage_v2:get_text:97 - 获取这个元素的文本：('class name', 'el-message__content')
2025-04-19 22:05:35.053 | INFO     | common.basepage_v2:wait_element_visible:45 - 等待('class name', 'el-message__content')可以可见
2025-04-19 22:05:35.594 | INFO     | common.handle_assert:assert_equals:23 - ===========开始做断言： 预期结果是否等于执行结果============
2025-04-19 22:05:35.595 | INFO     | common.handle_assert:assert_equals:26 - 断言成功！预期结果是：【成功加入购物车】，实际结果是：【成功加入购物车】
2025-04-19 22:05:35.595 | INFO     | page_object.homepage_v2:click_cart_method:56 - =======开始点击首页的购物车的链接==========
2025-04-19 22:05:35.595 | INFO     | common.basepage_v2:click_element:86 - 点击这个元素：('xpath', '//span[@data-route="cart"]')
2025-04-19 22:05:35.595 | INFO     | common.basepage_v2:wait_element_clickable:31 - 等待('xpath', '//span[@data-route="cart"]')可以被点击
2025-04-19 22:05:35.648 | INFO     | page_object.cart_page:prod_dispalyed_in_cart:57 - =========商品显示在购物车里检查================
2025-04-19 22:05:35.649 | INFO     | common.basepage_v2:element_display:109 - 这个元素是否可见：('xpath', '//a[contains(text(),"真皮圆筒包")]')
2025-04-19 22:05:35.649 | INFO     | common.basepage_v2:wait_element_visible:45 - 等待('xpath', '//a[contains(text(),"真皮圆筒包")]')可以可见
2025-04-19 22:05:36.192 | INFO     | common.handle_assert:assert_condition:38 - ===========开始做断言：条件是否成立============
2025-04-19 22:05:36.192 | INFO     | common.handle_assert:assert_condition:41 - 断言成功！条件【True】成立的！
2025-04-19 22:05:38.374 | INFO     | conftest:open_browser_url:40 - -----关闭浏览器-----
2025-04-19 22:05:38.396 | INFO     | conftest:get_env:69 - --env的参数的值是test,--brow的参数的值chrome
2025-04-19 22:05:41.401 | INFO     | conftest:open_browser_url:33 - -----初始化浏览器driver----
2025-04-19 22:05:41.410 | INFO     | conftest:open_browser_url:35 - 打开网址：http://mall.lemonban.com:3344/
2025-04-19 22:05:44.231 | INFO     | page_object.homepage_v2:click_login_link:37 - =======开始点击首页的登录链接==========
2025-04-19 22:05:44.232 | INFO     | common.basepage_v2:click_element:86 - 点击这个元素：('xpath', '//a[text()="登录"]')
2025-04-19 22:05:44.232 | INFO     | common.basepage_v2:wait_element_clickable:31 - 等待('xpath', '//a[text()="登录"]')可以被点击
2025-04-19 22:05:44.308 | INFO     | page_object.loginpage_v2:login_action:35 - =======开始做登录操作==========
2025-04-19 22:05:44.308 | INFO     | common.basepage_v2:input_text:91 - 对这个元素输入文本：('xpath', '//input[@placeholder="请输入手机号/用户名"]')，输入的内容是：lemon_py
2025-04-19 22:05:44.309 | INFO     | common.basepage_v2:wait_element_visible:45 - 等待('xpath', '//input[@placeholder="请输入手机号/用户名"]')可以可见
2025-04-19 22:05:44.394 | INFO     | common.basepage_v2:input_text:91 - 对这个元素输入文本：('xpath', '//input[@placeholder="请输入密码"]')，输入的内容是：12345678
2025-04-19 22:05:44.395 | INFO     | common.basepage_v2:wait_element_visible:45 - 等待('xpath', '//input[@placeholder="请输入密码"]')可以可见
2025-04-19 22:05:44.461 | INFO     | common.basepage_v2:click_element:86 - 点击这个元素：('class name', 'login-button')
2025-04-19 22:05:44.461 | INFO     | common.basepage_v2:wait_element_clickable:31 - 等待('class name', 'login-button')可以被点击
2025-04-19 22:05:45.519 | INFO     | page_object.homepage_v2:weltext_is_display_method:66 - =======开始判断欢迎用户信息是否显示==========
2025-04-19 22:05:45.519 | INFO     | common.basepage_v2:element_display:109 - 这个元素是否可见：('xpath', '//span[text()="欢迎来到柠檬班"]')
2025-04-19 22:05:45.519 | INFO     | common.basepage_v2:wait_element_visible:45 - 等待('xpath', '//span[text()="欢迎来到柠檬班"]')可以可见
2025-04-19 22:05:46.340 | INFO     | common.handle_assert:assert_condition:38 - ===========开始做断言：条件是否成立============
2025-04-19 22:05:46.340 | INFO     | common.handle_assert:assert_condition:41 - 断言成功！条件【True】成立的！
2025-04-19 22:05:46.341 | INFO     | page_object.homepage_v2:get_username_method:71 - =======开始获取登录后的用户名信息==========
2025-04-19 22:05:46.341 | INFO     | common.basepage_v2:get_text:97 - 获取这个元素的文本：('xpath', '//a[@class="link-name"]')
2025-04-19 22:05:46.341 | INFO     | common.basepage_v2:wait_element_visible:45 - 等待('xpath', '//a[@class="link-name"]')可以可见
2025-04-19 22:05:46.376 | INFO     | common.handle_assert:assert_equals:23 - ===========开始做断言： 预期结果是否等于执行结果============
2025-04-19 22:05:46.377 | INFO     | common.handle_assert:assert_equals:26 - 断言成功！预期结果是：【lemon_py】，实际结果是：【lemon_py】
2025-04-19 22:05:48.523 | INFO     | conftest:open_browser_url:40 - -----关闭浏览器-----
2025-04-19 22:05:48.527 | INFO     | conftest:get_env:69 - --env的参数的值是test,--brow的参数的值chrome
2025-04-19 22:05:50.447 | INFO     | conftest:open_browser_url:33 - -----初始化浏览器driver----
2025-04-19 22:05:50.448 | INFO     | conftest:open_browser_url:35 - 打开网址：http://mall.lemonban.com:3344/
2025-04-19 22:05:52.764 | INFO     | page_object.homepage_v2:click_login_link:37 - =======开始点击首页的登录链接==========
2025-04-19 22:05:52.765 | INFO     | common.basepage_v2:click_element:86 - 点击这个元素：('xpath', '//a[text()="登录"]')
2025-04-19 22:05:52.766 | INFO     | common.basepage_v2:wait_element_clickable:31 - 等待('xpath', '//a[text()="登录"]')可以被点击
2025-04-19 22:05:52.839 | INFO     | page_object.loginpage_v2:login_action:35 - =======开始做登录操作==========
2025-04-19 22:05:52.840 | INFO     | common.basepage_v2:input_text:91 - 对这个元素输入文本：('xpath', '//input[@placeholder="请输入手机号/用户名"]')，输入的内容是：
2025-04-19 22:05:52.840 | INFO     | common.basepage_v2:wait_element_visible:45 - 等待('xpath', '//input[@placeholder="请输入手机号/用户名"]')可以可见
2025-04-19 22:05:52.907 | INFO     | common.basepage_v2:input_text:91 - 对这个元素输入文本：('xpath', '//input[@placeholder="请输入密码"]')，输入的内容是：lemon123456
2025-04-19 22:05:52.908 | INFO     | common.basepage_v2:wait_element_visible:45 - 等待('xpath', '//input[@placeholder="请输入密码"]')可以可见
2025-04-19 22:05:52.979 | INFO     | common.basepage_v2:click_element:86 - 点击这个元素：('class name', 'login-button')
2025-04-19 22:05:52.979 | INFO     | common.basepage_v2:wait_element_clickable:31 - 等待('class name', 'login-button')可以被点击
2025-04-19 22:05:54.039 | INFO     | page_object.loginpage_v2:is_login_err_display_method:57 - =======开始判断登录错误的提示信息存在操作==========
2025-04-19 22:05:54.039 | INFO     | common.basepage_v2:element_display:109 - 这个元素是否可见：('xpath', '//div[text()="账号为4~16位字母、数字或下划线"]')
2025-04-19 22:05:54.040 | INFO     | common.basepage_v2:wait_element_visible:45 - 等待('xpath', '//div[text()="账号为4~16位字母、数字或下划线"]')可以可见
2025-04-19 22:05:54.069 | INFO     | common.handle_assert:assert_condition:38 - ===========开始做断言：条件是否成立============
2025-04-19 22:05:54.070 | INFO     | common.handle_assert:assert_condition:41 - 断言成功！条件【True】成立的！
2025-04-19 22:05:56.202 | INFO     | conftest:open_browser_url:40 - -----关闭浏览器-----
2025-04-19 22:05:56.208 | INFO     | conftest:get_env:69 - --env的参数的值是test,--brow的参数的值chrome
2025-04-19 22:05:58.011 | INFO     | conftest:open_browser_url:33 - -----初始化浏览器driver----
2025-04-19 22:05:58.012 | INFO     | conftest:open_browser_url:35 - 打开网址：http://mall.lemonban.com:3344/
2025-04-19 22:06:01.907 | INFO     | page_object.homepage_v2:click_login_link:37 - =======开始点击首页的登录链接==========
2025-04-19 22:06:01.908 | INFO     | common.basepage_v2:click_element:86 - 点击这个元素：('xpath', '//a[text()="登录"]')
2025-04-19 22:06:01.909 | INFO     | common.basepage_v2:wait_element_clickable:31 - 等待('xpath', '//a[text()="登录"]')可以被点击
2025-04-19 22:06:01.988 | INFO     | page_object.loginpage_v2:login_action:35 - =======开始做登录操作==========
2025-04-19 22:06:01.989 | INFO     | common.basepage_v2:input_text:91 - 对这个元素输入文本：('xpath', '//input[@placeholder="请输入手机号/用户名"]')，输入的内容是：lemonlemonlemon11
2025-04-19 22:06:01.990 | INFO     | common.basepage_v2:wait_element_visible:45 - 等待('xpath', '//input[@placeholder="请输入手机号/用户名"]')可以可见
2025-04-19 22:06:02.107 | INFO     | common.basepage_v2:input_text:91 - 对这个元素输入文本：('xpath', '//input[@placeholder="请输入密码"]')，输入的内容是：lemon123456
2025-04-19 22:06:02.108 | INFO     | common.basepage_v2:wait_element_visible:45 - 等待('xpath', '//input[@placeholder="请输入密码"]')可以可见
2025-04-19 22:06:02.193 | INFO     | common.basepage_v2:click_element:86 - 点击这个元素：('class name', 'login-button')
2025-04-19 22:06:02.194 | INFO     | common.basepage_v2:wait_element_clickable:31 - 等待('class name', 'login-button')可以被点击
2025-04-19 22:06:03.273 | INFO     | page_object.loginpage_v2:is_login_err_display_method:57 - =======开始判断登录错误的提示信息存在操作==========
2025-04-19 22:06:03.274 | INFO     | common.basepage_v2:element_display:109 - 这个元素是否可见：('xpath', '//div[text()="账号为4~16位字母、数字或下划线"]')
2025-04-19 22:06:03.274 | INFO     | common.basepage_v2:wait_element_visible:45 - 等待('xpath', '//div[text()="账号为4~16位字母、数字或下划线"]')可以可见
2025-04-19 22:06:03.308 | INFO     | common.handle_assert:assert_condition:38 - ===========开始做断言：条件是否成立============
2025-04-19 22:06:03.308 | INFO     | common.handle_assert:assert_condition:41 - 断言成功！条件【True】成立的！
2025-04-19 22:06:05.449 | INFO     | conftest:open_browser_url:40 - -----关闭浏览器-----
2025-04-19 22:06:05.465 | INFO     | conftest:get_env:69 - --env的参数的值是test,--brow的参数的值chrome
2025-04-19 22:06:07.295 | INFO     | conftest:open_browser_url:33 - -----初始化浏览器driver----
2025-04-19 22:06:07.295 | INFO     | conftest:open_browser_url:35 - 打开网址：http://mall.lemonban.com:3344/
2025-04-19 22:06:09.597 | INFO     | page_object.homepage_v2:click_login_link:37 - =======开始点击首页的登录链接==========
2025-04-19 22:06:09.597 | INFO     | common.basepage_v2:click_element:86 - 点击这个元素：('xpath', '//a[text()="登录"]')
2025-04-19 22:06:09.598 | INFO     | common.basepage_v2:wait_element_clickable:31 - 等待('xpath', '//a[text()="登录"]')可以被点击
2025-04-19 22:06:09.680 | INFO     | page_object.loginpage_v2:login_action:35 - =======开始做登录操作==========
2025-04-19 22:06:09.680 | INFO     | common.basepage_v2:input_text:91 - 对这个元素输入文本：('xpath', '//input[@placeholder="请输入手机号/用户名"]')，输入的内容是：lem
2025-04-19 22:06:09.681 | INFO     | common.basepage_v2:wait_element_visible:45 - 等待('xpath', '//input[@placeholder="请输入手机号/用户名"]')可以可见
2025-04-19 22:06:09.756 | INFO     | common.basepage_v2:input_text:91 - 对这个元素输入文本：('xpath', '//input[@placeholder="请输入密码"]')，输入的内容是：lemon123456
2025-04-19 22:06:09.756 | INFO     | common.basepage_v2:wait_element_visible:45 - 等待('xpath', '//input[@placeholder="请输入密码"]')可以可见
2025-04-19 22:06:09.830 | INFO     | common.basepage_v2:click_element:86 - 点击这个元素：('class name', 'login-button')
2025-04-19 22:06:09.830 | INFO     | common.basepage_v2:wait_element_clickable:31 - 等待('class name', 'login-button')可以被点击
2025-04-19 22:06:10.884 | INFO     | page_object.loginpage_v2:is_login_err_display_method:57 - =======开始判断登录错误的提示信息存在操作==========
2025-04-19 22:06:10.884 | INFO     | common.basepage_v2:element_display:109 - 这个元素是否可见：('xpath', '//div[text()="账号为4~16位字母、数字或下划线"]')
2025-04-19 22:06:10.885 | INFO     | common.basepage_v2:wait_element_visible:45 - 等待('xpath', '//div[text()="账号为4~16位字母、数字或下划线"]')可以可见
2025-04-19 22:06:10.913 | INFO     | common.handle_assert:assert_condition:38 - ===========开始做断言：条件是否成立============
2025-04-19 22:06:10.913 | INFO     | common.handle_assert:assert_condition:41 - 断言成功！条件【True】成立的！
2025-04-19 22:06:13.051 | INFO     | conftest:open_browser_url:40 - -----关闭浏览器-----
2025-04-19 22:06:13.068 | INFO     | conftest:get_env:69 - --env的参数的值是test,--brow的参数的值chrome
2025-04-19 22:06:14.948 | INFO     | conftest:open_browser_url:33 - -----初始化浏览器driver----
2025-04-19 22:06:14.949 | INFO     | conftest:open_browser_url:35 - 打开网址：http://mall.lemonban.com:3344/
2025-04-19 22:06:17.413 | INFO     | page_object.homepage_v2:click_login_link:37 - =======开始点击首页的登录链接==========
2025-04-19 22:06:17.413 | INFO     | common.basepage_v2:click_element:86 - 点击这个元素：('xpath', '//a[text()="登录"]')
2025-04-19 22:06:17.414 | INFO     | common.basepage_v2:wait_element_clickable:31 - 等待('xpath', '//a[text()="登录"]')可以被点击
2025-04-19 22:06:17.505 | INFO     | page_object.loginpage_v2:login_action:35 - =======开始做登录操作==========
2025-04-19 22:06:17.505 | INFO     | common.basepage_v2:input_text:91 - 对这个元素输入文本：('xpath', '//input[@placeholder="请输入手机号/用户名"]')，输入的内容是：lemon_auto
2025-04-19 22:06:17.506 | INFO     | common.basepage_v2:wait_element_visible:45 - 等待('xpath', '//input[@placeholder="请输入手机号/用户名"]')可以可见
2025-04-19 22:06:17.675 | INFO     | common.basepage_v2:input_text:91 - 对这个元素输入文本：('xpath', '//input[@placeholder="请输入密码"]')，输入的内容是：
2025-04-19 22:06:17.676 | INFO     | common.basepage_v2:wait_element_visible:45 - 等待('xpath', '//input[@placeholder="请输入密码"]')可以可见
2025-04-19 22:06:17.740 | INFO     | common.basepage_v2:click_element:86 - 点击这个元素：('class name', 'login-button')
2025-04-19 22:06:17.740 | INFO     | common.basepage_v2:wait_element_clickable:31 - 等待('class name', 'login-button')可以被点击
2025-04-19 22:06:18.834 | INFO     | page_object.loginpage_v2:is_login_err_display_method:57 - =======开始判断登录错误的提示信息存在操作==========
2025-04-19 22:06:18.834 | INFO     | common.basepage_v2:element_display:109 - 这个元素是否可见：('xpath', '//div[text()="请输入密码"]')
2025-04-19 22:06:18.835 | INFO     | common.basepage_v2:wait_element_visible:45 - 等待('xpath', '//div[text()="请输入密码"]')可以可见
2025-04-19 22:06:18.865 | INFO     | common.handle_assert:assert_condition:38 - ===========开始做断言：条件是否成立============
2025-04-19 22:06:18.866 | INFO     | common.handle_assert:assert_condition:41 - 断言成功！条件【True】成立的！
2025-04-19 22:06:21.045 | INFO     | conftest:open_browser_url:40 - -----关闭浏览器-----
2025-04-19 22:06:21.065 | INFO     | conftest:get_env:69 - --env的参数的值是test,--brow的参数的值chrome
